Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x3][0x2c],3 [0x5][0x1c],4 [0x5][0x1e],5 [0x5][0x20],6 [0x5][0x22],7 [0x3][0x2d],8 [0x3][0x2e],9 [0x3][0x2f],10 [0x5][0x24],11 [0x19][0x37],12 [0x3][0x30],13 [0x1a][0x37],14 [0x3][0x31],15 [0x1b][0x37],16 [0x1c][0x37],17 [0x1d][0x37],18 [0x1e][0x37],19 [0x5][0x26],20 [0x6][0xc],21 [0x6][0x10],22 [0x7][0x8],23 [0x5][0x28],24 [0x6][0x14],25 [0x6][0x18],26 [0x5][0x2a],27 [0x2][0x36],28 [0x1f][0x37],29 [0x3][0x32],30 [0x3][0x33],31 [0x3][0x34],32 [0x3][0x35],33 [0x20][0x37]
507,"a2e2","ex1/03_abr_a2/evt/a2e2/level/a2e2",1,497,510,2179,261,7,0,12,0,false,0,false,0,true,false,false,false,1001,-1,-1,853159,0,74,-1,0,-1,false,1,0,0,0,false
508,"z2r1","ex1/05_zon_z2/rad/z2r1/level/z2r1",1,497,510,2181,269,7,2,8,120,false,37,false,0,true,false,false,false,1001,122022,124621,0,0,0,-1,0,-1,false,1,0,0,0,false
509,"z1z4","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,22,502,359,33,2,2,10,69,false,23,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,6,-1,false,0,0,0,0,false
510,"s1d9","ffxiv/sea_s1/dun/s1d9/level/s1d9",1,22,502,230,262,2,2,3,40,false,28,false,0,true,false,false,false,1001,122001,124015,0,0,0,-1,129,-1,false,1,0,0,0,false
511,"d2d4","ex1/02_dra_d2/dun/d2d4/level/d2d4",1,498,511,2034,268,8,2,3,41,false,0,false,0,true,false,false,false,1001,122018,124806,0,0,0,-1,128,-1,false,1,0,0,0,false
512,"a2fc","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,497,510,1647,276,7,2,26,131,false,60,false,0,true,true,true,false,1177,122019,124908,0,0,0,1400,131,-1,false,1,0,0,0,false
513,"e0151","ex1/01_roc_r2/dun/r2d2/level/r2d2",1,25,512,2327,248,5,3,9,441,false,58,false,1,true,false,false,false,317,-1,-1,0,150,0,-1,0,-1,false,1,0,0,0,false
514,"a2fc_2","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,497,510,1647,275,7,2,26,132,false,61,false,0,true,true,true,false,1177,122019,124909,0,0,0,1700,131,-1,false,1,0,0,0,false
515,"a2fc_3","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,497,510,1647,274,7,2,26,133,false,62,false,0,true,true,true,false,1177,122019,124910,0,0,0,200,131,-1,false,1,0,0,0,false
516,"d2d5","ex1/02_dra_d2/dun/d2d5/level/d2d5",1,498,511,2088,277,8,2,3,141,false,0,false,0,true,false,false,false,1001,122018,124807,0,0,0,-1,134,-1,false,1,0,0,0,false
517,"a2fd","ex1/03_abr_a2/fld/a2fd/level/a2fd",1,497,510,2256,283,7,2,10,134,false,66,false,0,true,false,false,false,1001,122019,124911,0,0,0,-1,139,-1,false,1,0,0,0,false
518,"","",0,0,0,0,0,0,0,0,0,false,0,false,0,false,false,false,false,0,0,0,0,0,0,0,0,0,false,0,0,0,0,false
519,"f1d8","ffxiv/fst_f1/dun/f1d8/level/f1d8",1,23,507,125,280,3,2,3,140,false,63,false,0,true,false,false,false,1001,122003,124215,0,0,0,-1,137,-1,false,1,0,0,0,false
520,"d2a5","ex1/02_dra_d2/alx/d2a5/level/d2a5",1,498,511,1708,286,8,2,16,136,false,0,false,0,true,false,false,false,1001,122020,124562,0,0,0,-1,132,-1,false,1,0,0,0,false
521,"d2a6","ex1/02_dra_d2/alx/d2a6/level/d2a6",1,498,511,1714,287,8,2,16,137,false,0,false,0,true,false,false,false,1001,122020,124563,0,0,0,-1,141,-1,false,1,0,0,0,false
522,"d2a7","ex1/02_dra_d2/alx/d2a7/level/d2a7",1,498,511,1723,289,8,2,16,138,false,0,false,0,true,false,false,false,1001,122020,124564,0,0,0,-1,133,-1,false,1,0,0,0,false
523,"d2a8","ex1/02_dra_d2/alx/d2a8/level/d2a8",1,498,511,1731,290,8,2,17,139,false,0,false,0,true,false,false,false,1001,122020,124565,0,0,0,-1,143,-1,false,1,0,0,0,false
524,"a2fd_2","ex1/03_abr_a2/fld/a2fd/level/a2fd",1,497,510,2256,283,7,2,10,135,false,66,false,0,true,false,false,false,1001,122019,124912,0,0,0,-1,140,-1,false,1,0,0,0,false
525,"s1p5_1","ffxiv/sea_s1/pvp/s1p5/level/s1p5",4,22,502,1664,285,2,2,28,143,false,65,false,0,true,false,false,false,1001,122001,124016,0,0,0,-1,138,-1,true,0,0,0,0,false
526,"","",0,0,0,0,0,0,0,0,0,false,0,false,0,false,false,false,false,0,0,0,0,0,0,0,0,0,false,0,0,0,0,false
527,"s1p5_3","ffxiv/sea_s1/pvp/s1p5/level/s1p5",4,22,502,1664,285,2,2,28,145,false,65,false,0,true,false,false,false,1001,122001,124016,0,0,0,-1,138,-1,true,0,0,0,0,false
528,"","",0,0,0,0,0,0,0,0,0,false,0,false,0,false,false,false,false,0,0,0,0,0,0,0,0,0,false,0,0,0,0,false
529,"d2a5_2","ex1/02_dra_d2/alx/d2a5/level/d2a5",1,498,511,1708,286,8,2,16,147,false,0,false,0,true,false,false,false,1001,122020,124566,0,0,0,-1,135,-1,false,1,0,0,0,false
530,"d2a6_2","ex1/02_dra_d2/alx/d2a6/level/d2a6",1,498,511,1714,287,8,2,17,148,false,0,false,0,true,false,false,false,1001,122020,124567,0,0,0,-1,142,-1,false,1,0,0,0,false
531,"d2a7_2","ex1/02_dra_d2/alx/d2a7/level/d2a7",1,498,511,1723,289,8,2,16,149,false,0,false,0,true,false,false,false,1001,122020,124568,0,0,0,-1,136,-1,false,1,0,0,0,false
532,"d2a8_2","ex1/02_dra_d2/alx/d2a8/level/d2a8",1,498,511,1731,290,8,2,17,150,false,0,false,0,true,false,false,false,1001,122020,124569,0,0,0,-1,144,-1,false,1,0,0,0,false
533,"ec001","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,1,29,167,false,0,false,2,true,false,false,false,1001,-1,-1,0,0,0,1000,145,-1,false,1,0,0,0,false
534,"f1tg","ffxiv/fst_f1/twn/f1tg/level/f1tg",1,23,506,1800,308,3,0,30,0,false,0,false,0,true,false,false,false,1052,-1,-1,853740,0,2,-1,0,-1,false,0,0,0,0,false
535,"w1tg","ffxiv/wil_w1/twn/w1tg/level/w1tg",1,24,504,1801,309,4,0,30,0,false,0,false,0,true,false,false,false,1054,-1,-1,853740,0,9,-1,0,-1,false,0,0,0,0,false
536,"s1tg","ffxiv/sea_s1/twn/s1tg/level/s1tg",1,22,500,1802,310,2,0,30,0,false,0,false,0,true,false,false,false,1053,-1,-1,853740,0,8,-1,0,-1,false,0,0,0,0,false
537,"s1p2_begin01","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,151,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
538,"s1p2_begin02","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,152,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
539,"s1p2_begin03","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,153,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
540,"s1p2_begin04","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,154,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
541,"s1p2_begin05","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,155,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
542,"s1p2_begin06","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,156,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
543,"s1p2_begin07","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,157,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
544,"s1p2_begin08","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,158,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
545,"s1p2_begin09","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,159,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
546,"s1p2_begin10","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,160,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
547,"s1p2_begin11","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,161,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
548,"s1p2_begin12","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,162,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
549,"s1p2_begin13","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,163,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
550,"s1p2_begin14","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,164,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
551,"s1p2_begin15","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,22,502,154,81,2,1,27,165,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
552,"s1f4_begin16","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,1,27,166,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,1500,0,-1,false,0,0,0,0,false
553,"d2e5","ex1/02_dra_d2/evt/d2e5/level/d2e5",1,498,511,2041,291,8,0,12,0,false,0,false,0,true,false,false,false,1001,122020,124561,853262,0,75,-1,0,-1,false,1,0,0,0,false
554,"r2p1","ffxiv/pvp_xx/pvp/r2p1/level/r2p1",4,25,508,1740,296,5,2,18,180,false,67,false,2,true,false,true,true,1001,122004,124318,0,0,0,-1,161,-1,true,0,0,0,0,false
555,"d2d6","ex1/02_dra_d2/dun/d2d6/level/d2d6",1,498,511,2090,292,8,2,3,171,false,0,false,0,true,false,false,false,1001,122018,124809,0,0,0,-1,146,-1,false,1,0,0,0,false
556,"z2r2","ex1/05_zon_z2/rad/z2r2/level/z2r2",1,26,509,1742,298,6,2,8,168,false,0,false,0,true,false,false,false,1001,122022,124622,0,0,0,-1,0,-1,false,1,0,0,0,false
557,"s1da","ffxiv/sea_s1/dun/s1da/level/s1da",1,22,502,1377,297,2,2,3,172,false,68,false,0,true,false,false,false,1001,122001,124017,0,0,0,-1,162,-1,false,1,0,0,0,false
558,"w1c1","ffxiv/wil_w1/cnt/w1c1/level/w1c1",1,25,508,1799,315,1,3,33,179,false,0,false,0,true,false,false,false,1001,122010,124741,0,0,0,-1,0,-1,false,0,0,0,0,false
559,"r1fe","ffxiv/roc_r1/fld/r1fe/level/r1fe",1,25,508,406,304,5,2,10,169,false,28,false,0,true,false,false,false,1001,122004,124316,0,0,0,-1,155,-1,false,1,0,0,0,false
560,"ec002","ex1/03_abr_a2/dun/a2d1/level/a2d1",1,497,510,2147,231,7,1,29,173,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,0,-1,false,1,0,0,0,false
561,"f1c1_dd001","ffxiv/fst_f1/cnt/f1c1/level/f1c1",1,23,507,1793,0,3,2,31,174,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,156,-1,false,0,0,0,0,false
562,"f1c2_dd002","ffxiv/fst_f1/cnt/f1c2/level/f1c2",1,23,507,1793,0,3,2,31,175,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,157,-1,false,0,0,0,0,false
563,"f1c3_dd003","ffxiv/fst_f1/cnt/f1c3/level/f1c3",1,23,507,1793,0,3,2,31,176,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,158,-1,false,0,0,0,0,false
564,"f1c4_dd004","ffxiv/fst_f1/cnt/f1c4/level/f1c4",1,23,507,1793,0,3,2,31,177,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,159,-1,false,0,0,0,0,false
565,"f1c4_dd005","ffxiv/fst_f1/cnt/f1c4/level/f1c4",1,23,507,1793,0,3,2,31,178,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,160,-1,false,1,0,0,0,false
566,"r1fe_2","ffxiv/roc_r1/fld/r1fe/level/r1fe",1,25,508,406,304,5,2,10,170,false,28,false,0,true,false,false,false,1001,122004,124317,0,0,0,-1,147,-1,false,1,0,0,0,false
567,"a2e3","ex1/03_abr_a2/evt/a2e3/level/a2e3",1,497,510,1803,305,7,0,15,0,false,0,false,0,true,false,false,false,1195,-1,-1,853289,0,73,-1,0,-1,false,1,0,0,0,false
568,"a2e4","ex1/03_abr_a2/evt/a2e4/level/a2e4",1,497,510,1804,306,7,0,15,0,false,0,false,0,true,false,false,false,1195,-1,-1,0,0,73,-1,0,-1,false,1,0,0,0,false
569,"r1e3","ffxiv/roc_r1/evt/r1e3/level/r1e3",1,25,508,406,307,5,0,7,0,false,28,false,0,true,false,false,false,382,-1,-1,853296,0,23,-1,0,-1,false,1,0,0,0,false
570,"f1e7","ffxiv/fst_f1/evt/f1e7/level/f1e7",1,23,507,1793,314,3,0,12,0,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,5,-1,0,-1,false,0,0,0,0,false
571,"f1d9","ffxiv/fst_f1/dun/f1d9/level/f1d9",1,23,507,1834,317,3,2,34,181,false,0,false,0,true,false,false,false,1001,122010,124742,0,0,0,-1,176,-1,false,0,0,0,0,false
572,"r2d3","ex1/01_roc_r2/dun/r2d3/level/r2d3",1,25,508,1792,313,5,2,3,182,false,40,false,0,true,false,false,false,1001,122004,124319,0,0,0,-1,174,-1,false,1,0,0,0,false
573,"s1i6","ffxiv/sea_s1/ind/s1i6/level/s1i6",1,22,502,1811,320,2,0,14,0,false,0,false,0,true,false,false,false,1083,122001,123010,0,0,8,-1,0,-1,false,0,0,0,0,false
574,"f1i6","ffxiv/fst_f1/ind/f1i6/level/f1i6",1,23,507,1813,321,3,0,14,0,false,0,false,0,true,false,false,false,1110,122003,123208,0,0,2,-1,0,-1,false,0,0,0,0,false
575,"w1i6","ffxiv/wil_w1/ind/w1i6/level/w1i6",1,24,505,1815,322,4,0,14,0,false,0,false,0,true,false,false,false,1109,122002,123109,0,0,9,-1,0,-1,false,0,0,0,0,false
576,"a2fe","ex1/03_abr_a2/fld/a2fe/level/a2fe",1,497,510,2265,334,7,2,10,183,false,69,false,0,true,false,false,false,1001,122019,124913,0,0,0,-1,168,-1,false,1,0,0,0,false
577,"a2fe_2","ex1/03_abr_a2/fld/a2fe/level/a2fe",1,497,510,2265,334,7,2,10,184,false,69,false,0,true,false,false,false,1001,122019,124914,0,0,0,-1,169,-1,false,1,0,0,0,false
578,"d2d7","ex1/02_dra_d2/dun/d2d7/level/d2d7",1,498,511,2038,311,8,2,3,196,false,0,false,0,true,false,false,false,1001,122018,124810,0,0,0,-1,175,-1,false,1,0,0,0,false
579,"w1ee","ffxiv/wil_w1/evt/w1ee/level/w1ee",1,24,505,1665,295,4,3,35,195,false,0,false,0,true,false,false,false,222,122002,124117,0,0,0,-1,77,-1,false,0,0,0,0,false
580,"d2a9","ex1/02_dra_d2/alx/d2a9/level/d2a9",1,498,511,1835,326,8,2,16,186,false,0,false,0,true,false,false,false,1001,122020,124571,0,0,0,-1,163,-1,false,1,0,0,0,false
581,"d2aa","ex1/02_dra_d2/alx/d2aa/level/d2aa",1,498,511,1841,328,8,2,16,187,false,0,false,0,true,false,false,false,1001,122020,124572,0,0,0,-1,165,-1,false,1,0,0,0,false
582,"d2ab","ex1/02_dra_d2/alx/d2ab/level/d2ab",1,498,511,1847,330,8,2,16,188,false,0,false,0,true,false,false,false,1001,122020,124573,0,0,0,-1,170,-1,false,1,0,0,0,false
583,"d2ac","ex1/02_dra_d2/alx/d2ac/level/d2ac",1,498,511,1853,332,8,2,17,189,false,0,false,0,true,false,false,false,1001,122020,124574,0,0,0,-1,172,-1,false,1,0,0,0,false
584,"d2a9_2","ex1/02_dra_d2/alx/d2a9/level/d2a9",1,498,511,1835,326,8,2,16,190,false,0,false,0,true,false,false,false,1001,122020,124575,0,0,0,-1,164,-1,false,1,0,0,0,false
585,"d2aa_2","ex1/02_dra_d2/alx/d2aa/level/d2aa",1,498,511,1841,328,8,2,16,191,false,0,false,0,true,false,false,false,1001,122020,124576,0,0,0,-1,166,-1,false,1,0,0,0,false
586,"d2ab_2","ex1/02_dra_d2/alx/d2ab/level/d2ab",1,498,511,1847,330,8,2,16,192,false,0,false,0,true,false,false,false,1001,122020,124577,0,0,0,-1,171,-1,false,1,0,0,0,false
587,"d2ac_2","ex1/02_dra_d2/alx/d2ac/level/d2ac",1,498,511,1853,332,8,2,17,193,false,0,false,0,true,false,false,false,1001,122020,124578,0,0,0,-1,173,-1,false,1,0,0,0,false
588,"d2e7","ex1/02_dra_d2/evt/d2e7/level/d2e7",1,498,511,1847,341,8,0,12,0,false,0,false,0,true,false,false,false,1001,122020,124570,853334,0,75,-1,0,-1,false,1,0,0,0,false
589,"s1p3_2","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,24,505,1500,0,4,3,25,197,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,0,-1,false,0,0,0,0,false
590,"s1p3_3","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,24,505,1500,0,4,3,25,198,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,0,-1,false,0,0,0,0,false
591,"s1p3_4","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,24,505,1500,0,4,3,25,199,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,0,-1,false,0,0,0,0,false
592,"ec003","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,24,505,357,35,4,1,29,194,false,28,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,192,-1,false,1,0,0,0,false
593,"f1c5_dd006","ffxiv/fst_f1/cnt/f1c5/level/f1c5",1,23,507,1793,0,3,2,31,204,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,177,-1,false,1,0,0,0,false
594,"f1c5_dd007","ffxiv/fst_f1/cnt/f1c5/level/f1c5",1,23,507,1793,0,3,2,31,205,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,178,-1,false,1,0,0,0,false
595,"f1c5_dd008","ffxiv/fst_f1/cnt/f1c5/level/f1c5",1,23,507,1793,0,3,2,31,206,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,179,-1,false,1,0,0,0,false
596,"f1c6_dd009","ffxiv/fst_f1/cnt/f1c6/level/f1c6",1,23,507,1793,0,3,2,31,207,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,180,-1,false,1,0,0,0,false
597,"f1c6_dd010","ffxiv/fst_f1/cnt/f1c6/level/f1c6",1,23,507,1793,0,3,2,31,208,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,181,-1,false,1,0,0,0,false
598,"f1c6_dd011","ffxiv/fst_f1/cnt/f1c6/level/f1c6",1,23,507,1793,0,3,2,31,209,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,182,-1,false,1,0,0,0,false
599,"f1c8_dd012","ffxiv/fst_f1/cnt/f1c8/level/f1c8",1,23,507,1793,0,3,2,31,210,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,183,-1,false,1,0,0,0,false
600,"f1c8_dd013","ffxiv/fst_f1/cnt/f1c8/level/f1c8",1,23,507,1793,0,3,2,31,211,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,184,-1,false,1,0,0,0,false
601,"f1c9_dd014","ffxiv/fst_f1/cnt/f1c9/level/f1c9",1,23,507,1793,0,3,2,31,212,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,185,-1,false,1,0,0,0,false
602,"f1c9_dd015","ffxiv/fst_f1/cnt/f1c9/level/f1c9",1,23,507,1793,0,3,2,31,213,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,186,-1,false,1,0,0,0,false
603,"f1c7_dd016","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,23,507,1793,0,3,2,31,214,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,187,-1,false,1,0,0,0,false
604,"f1c7_dd017","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,23,507,1793,0,3,2,31,215,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,188,-1,false,1,0,0,0,false
605,"f1c7_dd018","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,23,507,1793,0,3,2,31,216,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,189,-1,false,1,0,0,0,false
606,"f1c7_dd019","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,23,507,1793,0,3,2,31,217,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,190,-1,false,1,0,0,0,false
607,"f1c7_dd020","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,23,507,1793,0,3,2,31,218,false,0,false,0,true,false,false,false,1001,122003,124216,0,0,0,-1,191,-1,false,1,0,0,0,false
608,"s1i4_2","ffxiv/sea_s1/ind/s1i4/level/s1i4",1,22,502,1812,323,2,0,14,0,false,0,false,0,true,false,false,false,1083,122001,123010,0,0,8,-1,0,-1,false,0,0,0,0,false
609,"f1i4_2","ffxiv/fst_f1/ind/f1i4/level/f1i4",1,23,507,1814,324,3,0,14,0,false,0,false,0,true,false,false,false,1110,122003,123208,0,0,2,-1,0,-1,false,0,0,0,0,false
610,"w1i4_2","ffxiv/wil_w1/ind/w1i4/level/w1i4",1,24,505,1816,325,4,0,14,0,false,0,false,0,true,false,false,false,1109,122002,123109,0,0,9,-1,0,-1,false,0,0,0,0,false
611,"w1ef","ffxiv/wil_w1/evt/w1ef/level/w1ef",1,24,504,695,335,4,0,32,0,false,0,false,0,true,false,false,false,175,-1,-1,0,0,9,-1,0,-1,false,0,0,0,0,false
612,"g3f1","ex2/01_gyr_g3/fld/g3f1/level/g3f1",1,2400,514,2406,367,9,0,1,0,false,79,false,0,true,true,true,false,1204,122023,123711,853356,0,98,-1,0,-1,false,2,0,12,28,false
613,"e3f1","ex2/02_est_e3/fld/e3f1/level/e3f1",1,2401,515,2409,371,10,0,1,0,false,83,false,0,true,true,true,false,1207,122024,123721,853380,0,105,-1,0,-1,false,2,0,15,32,false
614,"e3f2","ex2/02_est_e3/fld/e3f2/level/e3f2",1,2401,515,2410,354,10,0,1,0,false,84,false,0,true,true,true,false,1208,122024,123722,853382,0,107,-1,0,-1,false,2,0,16,33,false
615,"f1da","ffxiv/fst_f1/dun/f1da/level/f1da",1,23,507,1857,337,3,2,3,219,false,40,false,0,true,false,false,false,1001,122003,124217,0,0,0,-1,202,-1,false,1,0,0,0,false
616,"e3d1","ex2/02_est_e3/dun/e3d1/level/e3d1",1,2401,515,2779,336,10,2,3,235,false,0,false,0,true,false,false,false,1001,122024,124851,0,0,0,-1,0,-1,false,2,0,0,0,false
617,"d2d8","ex1/02_dra_d2/dun/d2d8/level/d2d8",1,498,511,2031,350,8,2,3,221,false,28,false,0,true,false,false,false,1001,122018,124811,0,0,0,-1,201,-1,false,1,0,0,0,false
618,"","",0,0,0,0,0,0,0,0,0,false,0,false,0,false,false,false,false,0,0,0,0,0,0,0,0,0,false,0,0,0,0,false
619,"s1p5_5","ffxiv/sea_s1/pvp/s1p5/level/s1p5",4,22,502,1664,285,2,2,37,201,false,65,false,0,true,false,false,false,1001,122001,124016,0,0,0,-1,138,-1,true,0,0,0,0,false
620,"g3f2","ex2/01_gyr_g3/fld/g3f2/level/g3f2",1,2400,514,2407,368,9,0,1,0,false,80,false,0,true,true,true,false,1205,122023,123712,853374,0,100,-1,0,-1,false,2,0,13,29,false
621,"g3f3","ex2/01_gyr_g3/fld/g3f3/level/g3f3",1,2400,514,2408,369,12,0,1,0,false,81,false,0,true,true,true,false,1206,122023,123713,853408,0,102,-1,0,-1,false,2,0,14,30,false
622,"e3f3","ex2/02_est_e3/fld/e3f3/level/e3f3",1,2401,515,2411,372,10,0,1,0,false,85,false,0,true,true,true,false,1209,122024,123723,853396,0,109,-1,0,-1,false,2,0,17,34,false
623,"e3d2","ex2/02_est_e3/dun/e3d2/level/e3d2",1,2401,515,2833,375,10,2,3,240,false,0,false,0,true,false,false,false,1001,122024,124852,0,0,0,-1,215,-1,false,2,0,0,0,false
624,"a2fc_4","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,497,510,1647,276,7,2,38,202,false,60,false,0,true,true,true,false,1177,122019,124908,0,0,0,1400,131,-1,false,1,0,0,0,false
625,"a2fc_5","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,497,510,1647,275,7,2,38,203,false,61,false,0,true,true,true,false,1177,122019,124909,0,0,0,1700,131,-1,false,1,0,0,0,false
626,"o3d1","ex2/03_ocn_o3/dun/o3d1/level/o3d1",1,22,502,2297,359,2,2,3,238,false,36,false,0,true,false,false,false,1001,122010,124743,0,0,0,-1,228,-1,false,2,0,0,0,false
627,"z2r3","ex1/05_zon_z2/rad/z2r3/level/z2r3",1,497,510,1868,343,7,2,8,220,false,58,false,0,true,false,false,false,1001,122022,124623,0,0,0,-1,0,-1,false,1,0,0,0,false
628,"e3t1","ex2/02_est_e3/twn/e3t1/level/e3t1",1,2402,513,2404,370,11,0,0,0,false,82,false,0,true,false,false,false,1203,122025,123731,853376,0,111,-1,0,-1,false,2,0,19,0,false
629,"e3ti","ex2/02_est_e3/twn/e3ti/level/e3ti",1,2402,513,2413,380,11,0,2,0,false,82,false,0,true,false,false,false,5,122025,123732,853549,0,111,-1,0,-1,false,2,0,0,0,false
630,"a2fh","ex1/03_abr_a2/fld/a2fh/level/a2fh",1,497,510,1647,356,7,2,26,225,false,71,false,0,true,true,true,false,1177,122019,124917,0,0,0,-1,0,-1,false,1,0,0,0,false
631,"","",0,0,0,0,0,0,0,0,0,false,0,false,0,false,false,false,false,0,0,0,0,0,0,0,0,0,false,0,0,0,0,false
632,"f1p2_1","ffxiv/fst_f1/pvp/f1p2/level/f1p2",4,23,507,1884,349,3,2,28,228,false,73,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,203,-1,true,0,0,0,0,false
633,"ec004","ffxiv/lak_l1/pvp/l1p1/level/l1p1",1,26,509,1374,357,6,1,29,222,false,0,false,0,true,false,false,false,1001,122015,124701,0,0,0,500,206,-1,false,1,0,0,0,false
634,"e0194","ex2/02_est_e3/fld/e3f2/level/e3f2",1,2401,515,2410,354,10,3,9,469,false,84,false,0,true,false,false,false,223,-1,-1,0,178,0,-1,0,-1,false,2,0,16,0,false
635,"g3t1","ex2/01_gyr_g3/twn/g3t1/level/g3t1",1,2400,514,2403,366,9,0,0,0,false,78,false,0,true,false,true,false,50001,122023,123714,853372,0,104,-1,0,-1,false,2,0,18,31,false
